year,title,url,author,themes,poem,lengths
2010.0,Spell for Encanto Creek,/poetsorg/poem/spell-encanto-creek,Mark Jarman,['Nature'],"Tall blades of tufted grasses, keep on flowing. Towhees like good ideas, keep on flowing.		  Pooled water, black in shadow, green in sunshine,	 With wild olives bending down to drink,  Those figures coming daily to the bridge To look at their two shadows on your surface,  Keep them returning, keep them coming back.",56
2010.0,December Moon,/poetsorg/poem/december-moon,Brenda Hillman,['Nature'],"December Moon    Oak moon, reed moon—  our friend called; she was telling the pain what to think.  I said Look. If you relax you'll get better.   Better? who wants better , said a moonbeam under the wire,   the soul is light's hypotenuse; the lily's logic is frozen fire —     December Moon    Suppose you are the secret of the shore—a strong wave lying on its side—  you'd come to earth again  (as if joy's understudy would appear) & you could live one more bold  day without meaning to, afresh, on winter's piney floor;  you say, I've been to the door & wept; it says, what door",125
2010.0,Translating Garcia Lorca,/poetsorg/poem/translating-garcia-lorca,Mark Statman,['Nature'],"for Pablo Medina   the danger is not that he'll take over  my  poems but that when it happens I won't know  (image of cow, of horse of cadaver or sleepy river or a pure and less  than innocent love)  so when someone points it out I won't see— already eaten devoured",58
2010.0,All Times and All Tenses in this Moment,/poetsorg/poem/all-times-and-all-tenses-moment,Mary Szybist,['Nature'],View this poem as a PDF >,7
2010.0,Vertical,/poetsorg/poem/vertical,Linda Pastan,['Nature'],"Perhaps the purpose of leaves is to conceal the verticality of trees which we notice in December as if for the first time: row after row of dark forms yearning upwards. And since we will be horizontal ourselves for so long, let us now honor  the gods of the vertical: stalks of wheat which to the ant must seem as high as these trees do to us, silos and telephone poles, stalagmites and skyscrapers. but most of all these winter oaks, these soft-fleshed poplars, this birch whose bark is like roughened skin against which I lean  my chilled head, not ready  to lie down.",107
2010.0,Crannog,/poetsorg/poem/crannog,Moya Cannon,['Nature'],"Where an ash bush grows in the lake  a ring of stones has broken cover  in this summer's drought.  Not high enough to be an island,  it holds a disc of stiller water  in the riffled lake.   Trees have reclaimed the railway line behind us;  behind that, the road goes east— as two lines parallel in space and time run away from us  this discovered circle draws us in.  In drowned towns  bells toll only for sailors and for the credulous  but this necklace of wet stones,  remnant of a wattle Atlantis,  catches us all by the throat.   We don't know what beads or blades  are held in the bog lake's wet amber  but much of us longs to live in water  and we recognise this surfacing  of old homes of love and hurt.   A troubled bit of us is kin  to people who drew a circle in water,  loaded boats with stone,  and raised a dry island and a fort  with a whole lake for a moat.",194
2010.0,Lost,/poetsorg/poem/lost,Stephen Dobyns,['Nature'],"A cry was heard among the trees, not a man's, something deeper. The forest extended up one side the mountain and down the other.  None wanted to ask what had made the cry. A bird, one wanted to say, although he knew it wasn't a bird. The sun climbed to the mountaintop,   and slid back down the other side. The black treetops against the sky were like teeth on a saw. They waited for it to come a second time. It's lost, one said. Each thought of being lost and all the years that stretched behind. Where had wrong turns been made? Soon the cry came again. Closer now.",112
2009.0,Ashore,/poetsorg/poem/ashore,Ernest Hilbert,['Nature'],"The harpooned great white shark heaves onto sand, Nudged by waves, red cavern of dripping teeth. A crowd comes. Loud gulls wreathe the booming mist. Blue flies cloud the fishy sunset, and land. One, sated, is slapped to a smear beneath A child’s quick hand and then flicked from his wrist. Compass and munitions are sunk with skulls In wrecks beneath old storms, glass angels And hourglasses, flint of sunlight through motes, Violence of slit sails, drowned crews, split hulls, Quiet draw of dust, too, and all that it pulls, The slow leak and loss of each thing that floats— Flail and wild eye, flecked spit of crippled horse, Crust of diamonds on the throat of a corpse.",118
2010.0,Green Shade,/poetsorg/poem/green-shade,Henri Cole,['Nature'],"[ Nara Deer Park ]   With my head on his spotted back and his head on the grass—a little bored with the quiet motion of life and a cluster of mosquitoes making hot black dunes in the air—we slept with the smell of his fur engulfing us. It was as if my dominant functions were gazing and dreaming in a field of semiwild deer. It was as if I could dream what I wanted, and what I wanted was to long for nothing— no facts, no reasons—never to say again, ""I want to be like him,"" and to lie instead in the hollow deep grass—without esteem or riches— gazing into the big, lacquer black eyes of a deer.",119
2010.0,MacDowell,/poetsorg/poem/macdowell,Rachel Wetzsteon,['Nature'],"For once I fought back, answering  Oh yes, someday  when a restless muse asserted  This golden age needs treatment on the page .           It was the strangest lesson— all that ink to make me think shadows were real, this silence  when one true heart so manifestly was.  Time passed. Themes amassed;  I scoffed at amber, basked in oxygen. Now in this little cabin where no sightings slake my cravings and my pen gets back its need to conjure, on the ingots I have stored, oh pine, opine.",103
2010.0,Fireflies,/poetsorg/poem/fireflies,Fred Chappell,['Nature'],"The children race  now here  by the ivied fence, gather squealing  now there  by the lily border. The evening calms  the quickened air , immense and warm; its veil  is pierced with fire . The order of space discloses  as pair by pair  porch lights carve shadows.  Cool phosphors flare  when dark permits yearning  to signal where , with spark and pause and spark,  the fireflies are , the sites they spiral  when they aspire , with carefree ardor busy,  to embrace a star  that draws them thence.  Like children  we stand and stare , watching the field that twinkles  where gold wisps fare  to the end of dusk,  as the sudden sphere , ivory shield aloft,  of moon stands clear  of the world's far bend.",148
2010.0,Robert Harms Paints the Surface of Little Fresh Pond,/poetsorg/poem/robert-harms-paints-surface-little-fresh-pond,Mark Doty,['Nature'],"Surface the action of the day,  a means of tracing the dynamic, so that a jitter of blue's sparked by little coals,   sun a glimmer  of the day's intent. He knows to trace an alphabet written on water   is to surface the action of the day,  a way of proceeding, entering into the never- to-be repeated,   a way of reading a nearly infinite variety of gestures  legible only to one versed  in surface, the action of the day.   When my eye nearly failed  —the frail foil-back torn, wild profusion of smoke-curls,  what I saw was just this:  what he sees on and in water, by his hand  the action of surface notated,  the rhythm of things  discerned and ridden.",138
2009.0,For-The-Spirits-Who-Have-Rounded-The-Bend IIVAQSAAT,/poetsorg/poem/spirits-who-have-rounded-bend-iivaqsaat,dg nanouk okpik,['Nature'],"When an Inuk leaves a round home                                              and enters into a square house                                              he gets a headache and gets nervous.                                                                                 —Tagoona     I Light  The seal talked to me with sharp eyes in my dream. Altered, I was able to be with both of you mothers. Light the seal oil lamp, elder women, as I draw thunder from the sky at dusk. Water crests on the river sound like beams touching the surface or a spark crystal in a whiteout. A flare falls on the edge of the ocean, I shudder at the black dry snow. Seldom have I thought of rapid growth in years, you both with heads of hair like whalebone strings, white, and tenacious. I seldom listen to only one voice or, to only those standing in a row in the night. They stand up as rays of sunstrokes just when the night turns to a gleam ripple on the glass water. Then as the ligature of Inuit light flux and flows like herds of walrus, passing along the coast, Yes then, but maybe this is a seal hook of bear claws clipping me to the northern tilt,  pinning me to the cycle of night when the day slows, the wind shifts to cloud, and the moon shadow grows to sun loops. It is then I answer the coal seal eyes with throat song, standing on one strong foot in dance with white gloves.  II Natural World Adoption  I learned to crack mussel shells, to collect moss on rocks, save strewn caribou hides across malleable tundra, how to stop my finger joints from cracking in frost, to dye my hair garnet to fit in, to feel earthquakes, uprooting soapstone and jade, to count milliseconds by watching a brook run, to count cracks in an ice floe, to drink water from a horsetail reed. Now my ball and sockets rub and roll like hummocks bound and rivet the northern tip of the Rockies. I read books until my eyes chart points in words down 4000 miles in desert sounds. My tongue clipped to the brow antler, the words rubbing sealskin to make thunder then lightning. I guide the harpoon-line hanging in the singing house with many blessed eggs for mothers, for children. I stitch you around my eyes, down my chin,  though my altered states to remember it is you who guards me from long ice needles. Is it you threading the singe on my sealskin,  patching letters tied to ink blood. I am seeing only will-full DNA tattooed to the snow knife for cutting ice blocks of chins, perhaps for a house, a shelter, a lean to in a starved storm but, had I not prayed for this moment, this dissension into fish or birds, if what I wanted was to make it until the large stocks of dried musk oxen are gone. Then, I choose sable day and flux night.  III Man's Law  I think of that day 14,156 days ago, when in blackness we first shared eyes, domed eyes, in Anchorage, as the place on the old river, as the place where spiders braid, not where laws stay on one bank of the river. We are in the upside down world, where the sunless earth came into cold and then at once turned over to fire light. Yes, my home where black flint makes arrow-heads, where slate makes knives for sharpening fingers on smooth, dark, whetstones, each filed to a perfect 3 inches. One finger per hand to point like a ruler, to measure words on paper a foot at a time in concrete, paved increments in proxy's, in dusk and glare of another steel box. Mother, I was taken in dark dawn to drink from a whale bone cup, to use a bird dart to catch willow ptarmigan and grouse, to smoke a pipe made of willow stick. I used a stone maul on my underground thoughts of you. I caught bees for you, placed them in a silent box to dry, for when you dance in grandfather's ceremonial house. Sometimes, I'd find myself naming my doll after you, practicing for when I learn to dry northern pike on alder poles, learn to break their necks below the head on the first bone of the spine, learn to slit their bellies of blood flesh like berry juice or boil, their eyes in their head for soup. Every year or two I prepare to sod my roof, so I can make due another winter. I make a hole in the ceiling for smoke and prayers to rise together in song. I remember cleaning smeared smelt off my hooks sharpening them  to catch mirror-back salmon, fins spread, heading the opposite way, nosing up the river to spawn in eclipse water when the sun moves around the earth and all days are ebony backwards.",989
2009.0,Where Man Is in His Whole,/poetsorg/poem/where-man-his-whole,Hannah Zeavin,['Nature'],"The heart on the breast of my mother Saint, sleeping on the wing of any number of blackbirds their feet sticking out the end of red pies.  Danger is my jester, is the only thing keeping me here.  He holds nothing to himself. In public he goes public.  There is a man who takes blue silt to his brow and kisses pollen.  No one notices.  They call him their leader.  Between breast in the morning and open arms at night  Clouds of hair: Gin guard has toes splayed to receive me to receive me.  Songs and clouds and pots banged. It's natural, it's considered natural here.",114
2009.0,Electricity,/poetsorg/poem/electricity,Geoffrey Nutter,['Nature'],"Children picking through the rocks beside the river on a spring day. What are they looking for? Old green net tangled on broken pilings; a couple embracing on the tumbledown esplanade. Some fishermen drinking beer from tall brown bottles.  Broken shells, tire treads, rusted aluminum pull-tabs— downriver, near the sun, the great echoes  and the embers of the bridge; and upriver, far away, the echoing spools and dynamos  of the dam, its forces crackling outward  like the giant snow crab's jointed legs, like a web in sunlight, a net, a chorus of embers, like a plan the river is planning, abstract, afire and electric, glowing in the levitating rubric, invisible, visible to children, undiscovered: Brace yourselves—electricity  is coming to us.",125
2008.0,The Supple Deer,/poetsorg/poem/supple-deer,Jane Hirshfield,['Nature'],"The quiet opening between fence strands perhaps eighteen inches. Antlers to hind hooves, four feet off the ground, the deer poured through. No tuft of the coarse white belly hair left behind. I don't know how a stag turns into a stream, an arc of water. I have never felt such accurate envy. Not of the deer: To be that porous, to have such largeness pass through me.",68
2008.0,Five Directions to My House,/poetsorg/poem/five-directions-my-house,Juan Felipe Herrera,['Nature'],"1.   Go back to the grain yellow hills where the broken speak of elegance 2.   Walk up to the canvas door, the short bed stretched against the clouds 3.   Beneath the earth, an ant writes with the grace of a governor 4.   Blow, blow Red Tail Hawk, your hidden sleeve—your desert secrets 5.   You are there, almost, without a name, without a body, go now 6.   I said five, said five like a guitar says six.",88
2008.0,Pastoral,/poetsorg/poem/pastoral,Jennifer Chang,['Nature'],"Something in the field is working away. Root-noise. Twig-noise. Plant of weak chlorophyll, no name for it. Something in the field has mastered distance by living too close to fences. Yellow fruit, has it pit or seeds? Stalk of wither. Grass- noise fighting weed-noise. Dirt and chant. Something in the field. Coreopsis. I did not mean to say that. Yellow petal, has it wither-gift? Has it gorgeous rash? Leaf-loss and worried  sprout, its bursting art. Some- thing in the. Field fallowed and cicada. I did not mean to say. Has it roar and bloom? Has it road to follow? A thistle prick, fraught burrs, such easy attachment. Stem- and stamen-noise. Can I lime- flower? Can I chamomile? Something in the field cannot.",123
2009.0,from Manatee/Humanity [1],/poetsorg/poem/manateehumanity-1,Anne Waldman,['Nature'],"sing manatee, manatee (you’d better praise all you can he said) all the trembling day   & passing before her captivity 		reiterating a chant of manatee  I began  the manatee is found in shallow slow-moving rivers  the manatee moves in estuaries moves in saltwater bays  the manatee in moving moves gently  the manatee is to be found in canals & coastal areas  the manatee is a migratory animal  the manatee is gentle & slow moving  the manatee in slow-moving rivers slowly  the manatee is completely herbivorous  the West Indian manatee has no natural enemies  the manatee has no natural enemies but unnatural man  the manatee is constantly threatened by man unnaturally  man with his boats & plastic & attitude  the manatee often drowns in canal locks of man  man who makes no concession to manatee  the manatee dies in flood control structures  man who makes no concession to manatee nor cares of manatee",171
2009.0,Hunger,/poetsorg/poem/hunger,Sarah Gambito,['Nature'],"I had a canoe that took me into the forest I read about. It was fleet and I asked no questions. I saw the careless embroidery of the sky above me. I was small. I was embracing. And I was dear all my life. My instrument is silent. I never learned to play. But it sits poised in my arms like an amber deer that I'll give my life for. What does it sound like? Why haven't I tried? She crept into my arms like a red flower a stranger gives me. She is tame and soft. In a low voice, I tell her stories of when I was a girl. I bring her fruit from the brook of my own glad tidings. I overflow and I almost forget her. My hair is wet and I feel I can be alone. I know other songs. But what about my deer? She's sleeping. I fit an arrow through my bow. I kill so she eats. She says if only I'd been a better mother.",173
2008.0,Crossings,/poetsorg/poem/crossings,Ravi Shankar,['Nature'],"Between forest and field, a threshold  like stepping from a cathedral into the street— the quality of air alters, an eclipse lifts,   boundlessness opens, earth itself retextured  into weeds where woods once were. Even planes of motion shift from vertical  navigation to horizontal quiescence:    there’s a standing invitation to lie back  as sky’s unpredictable theater proceeds.   Suspended in this ephemeral moment  after leaving a forest, before entering a field, the nature of reality is revealed.",87
2008.0,Kelp,/poetsorg/poem/kelp,Jeffrey Yang,['Nature'],"How easy it is to lose oneself in a kelp forest. Between  canopy leaves, sunlight filters thru  the water surface; nutrients bring life where there'd other- wise be barren sea; a vast eco- system breathes. Each  being being  being's link.",44
2007.0,Russian Birch,/poetsorg/poem/russian-birch,Nathaniel Bellows,['Nature'],"Is it agony that has bleached them to such beauty? Their stand  is at the edge of our property—white spires like fingers, through which the deer emerge with all the tentative grace of memory. Your father  loved these trees. When you try to imagine his childhood, it is all old  footage, in a similar scheme: black and white. But he died, and all you know  is that they reminded him of home.  As they remind you he is gone  to a country as unimaginable as his life before you were born, before the woman who would be your mother lived as she does now—lost,  wandering at the edge of her life’s whitened gates.   After a storm, one birch fell in the field, an ivory buttress collapsed across the pasture.  Up close there is pink skin beneath the paper, green lichen ascending in settlements of scales. In the dark yard it beckons you back   to snow, the static of the past—your father, a boy, speaking in a tongue you never knew, calling down from the branches. Or the letter you wrote to a mother you weren’t allowed to miss—black ink scrawled across  the white pulp of the page:  I am very lonely without you.",217
2007.0,In Michael Robins's class minus one,/poetsorg/poem/michael-robinss-class-minus-one,Bob Hicok,['Nature'],"At the desk where the boy sat, he sees the Chicago River. It raises its hand. It asks if metaphor should burn. He says fire is the basis for all forms of the mouth. He asks, why did you fill the boy with your going? I didn't know a boy had been added to me, the river says. Would you have given him back if you knew? I think so, the river says, I have so many boys in me, 	I'm worn out stroking eyes looking up at the day. Have you written a poem for us? he asks the river, 	and the river reads its poem, 	and the other students tell the river 	it sounds like a poem the boy would have written, 	that they smell the boy's cigarettes in the poem, they feel his teeth biting the page. And the river asks, did this boy dream of horses? 	because I suddenly dream of horses, I suddenly dream. They're in a circle and the river says, I've never understood 	round things, why would leaving come back 	to itself? And a girl makes a kiss with her mouth and leans it 	against the river, and the kiss flows away 	but the river wants it back, the river makes sounds 	to go after the kiss. And they all make sounds for the river to carry to the boy. And the river promises to never surrender the boy's shape 	to the ocean.",240
2006.0,A Poem,/poetsorg/poem/poem-1,Robert Creeley,['Nature'],"If the water forms the forms of the weeds, there—  a long life is not by that a necessarily happy one.  My friend. We reckon on a simple  agreement, the fashion of a stone  underground.",39
2004.0,October (section I),/poetsorg/poem/october-section-i,Louise Glück,['Nature'],"Is it winter again, is it cold again, didn't Frank just slip on the ice, didn't he heal, weren't the spring seeds planted  didn't the night end, didn't the melting ice flood the narrow gutters  wasn't my body rescued, wasn't it safe  didn't the scar form, invisible above the injury  terror and cold, didn't they just end, wasn't the back garden harrowed and planted--  I remember how the earth felt, red and dense, in stiff rows, weren't the seeds planted, didn't vines climb the south wall  I can't hear your voice for the wind's cries, whistling over the bare ground  I no longer care what sound it makes  when was I silenced, when did it first seem pointless to describe that sound  what it sounds like can't change what it is--  didn't the night end, wasn't the earth safe when it was planted  didn't we plant the seeds, weren't we necessary to the earth,  the vines, were they harvested?",171
2003.0,Blankets of Bark,/poetsorg/poem/blankets-bark,Sherwin Bitsui,['Nature'],"Point north, north where they walk in long blankets of curled bark, dividing a line in the sand, smelling like cracked shell, desert wind, river where they left you calling wolves from the hills, 	a list of names growling from within the whirlwind.  Woman from the north, lost sister who clapped at rain clouds. We were once there holding lightning bolts above the heads of sleeping snakes.  Woman, sister, the cave wants our skin back, it wants to shake our legs free from salt and untwist our hair into strands of yarn pulled rootless from the pocket of a man who barks when he is reminded of the setting sun.  At 5 A.M., crickets gather in the doorway, each of them a handful of smoke, crawling to the house of a weeping woman, breaking rocks on the thigh of a man stretching, ordering us to drop coins into her shadow, saying, ""There, that is where we were born.""  Born with leaves under our coats, two years of solitude, the sky never sailed from us, we rowed toward it, only to find a shell, 	        a house, 		   and a weeping woman.",204
2003.0,There Will Come Soft Rains,/poetsorg/poem/there-will-come-soft-rains,Sara Teasdale,['Nature'],"(War Time)   There will come soft rains and the smell of the ground,  And swallows circling with their shimmering sound;  And frogs in the pools singing at night, And wild plum trees in tremulous white,  Robins will wear their feathery fire Whistling their whims on a low fence-wire;  And not one will know of the war, not one Will care at last when it is done.  Not one would mind, neither bird nor tree If mankind perished utterly;  And Spring herself, when she woke at dawn, Would scarcely know that we were gone.",101
2007.0,Shaking the Grass,/poetsorg/poem/shaking-grass,Janice N. Harrington,['Nature'],"Evening, and all my ghosts come back to me like red banty hens to catalpa limbs and chicken-wired hutches, clucking, clucking, and falling, at last, into their head-under-wing sleep.  I think about the field of grass I lay in once, between Omaha and Lincoln.  It was summer, I think. The air smelled green, and wands of windy green, a-sway, a-sway, swayed over me.  I lay on green sod like a prairie snake letting the sun warm me.  What does a girl think about alone in a field of grass, beneath a sky as bright as an Easter dress, beneath a green wind?  Maybe I have not shaken the grass. All is vanity.  Maybe I never rose from that green field. All is vanity.  Maybe I did no more than swallow deep, deep breaths and spill them out into story:  all is vanity.  Maybe I listened to the wind sighing and shivered, spinning, awhirl amidst the bluestem and green lashes:  O my beloved!  O my beloved!  I lay in a field of grass once, and then went on. Even the hollow my body made is gone.",197
2006.0,The Night Migrations,/poetsorg/poem/night-migrations,Louise Glück,['Nature'],"This is the moment when you see again the red berries of the mountain ash and in the dark sky the birds' night migrations.  It grieves me to think the dead won't see them— these things we depend on, they disappear.  What will the soul do for solace then? I tell myself maybe it won't need these pleasures anymore;  maybe just not being is simply enough, hard as that is to imagine.",75
2004.0,The Potato,/poetsorg/poem/potato,Joseph Stroud,['Nature'],"Three days into the journey I lost the Inca Trail and scrambled around the Andes  in a growing panic when on a hillside below snowline I met a farmer who pointed the way—  Machu Picchu allá,  he said.  He knew where I wanted to go.  From my pack I pulled out an orange. It seemed to catch fire  in that high blue Andean sky.  I gave it to him. He had been digging in a garden,  turning up clumps of earth,  some odd, misshapen nuggets,  some potatoes. He handed me one, a potato the size of the orange looking as if it had been in the ground a hundred years, a potato I carried with me  until at last I stood gazing down  on the Urubamba valley,  peaks rising out of the jungle into clouds,  and there among the mists  was the Temple of the Sun and the Lost City of the Incas. Looking back now, all these years later, what I remember most,  what matters to me most,  was that farmer, alone on his hillside,  who gave me a potato, a potato with its peasant face,  its lumps and lunar craters,  a potato that fit perfectly in my hand,  a potato that consoled me as I walked,  told me not to fear,  held me close to the earth, the potato I put in a pot that night, the potato I boiled above Machu Picchu, the patient, gnarled potato  I ate.",265
1999.0,At Shark Reef Sanctuary,/poetsorg/poem/shark-reef-sanctuary,Eva Alice Counsell,['Nature'],"Only seagulls surround us balanced  on their parameter of hunger, and seals  who in their soft-body swim  roll onto the rocks  to stretch their skin  to infinite edges.  They lie about  like sleeping infants. If there are sharks  they swim beneath sight. The water  slides by undisturbed  and the cold sun slips through a seam in the clouds. Persistent wind  like a child's wailing cramps our fingers intertwined like nest twigs.  The picnic, pocketed into parts, will wait.  We will be as those seals, full-fat on ocean air  and lying  beneath the cloud shift until the tidemark measures the horizon and our huddled bodies take the shape of stones.",124
2001.0,The City of God,/poetsorg/poem/city-god,David Baker,['Nature'],"Now we knelt beside  the ruined waters  as our first blood,  our bulb-before-bloom,  unfurled too early   in slender petals.  Now we were empty.  Now we walked for months  on softer shoes and  spoke, not quite with grief.   This morning four deer  come up to the yard  to stand, to be stunned,  at the woods' edge  on their hoof-tips. Their   ears twist like tuners,  but they stay for minutes, minutes more, while  we are shadows behind  windows watching them   nip at the pine bark,  nibble some brown tips  of hydrangea. It's  been a mean, dry winter.  The last time I prayed—   prayed with any thought  of reply, any  hope of audience—  I sat in a church  and the city smell   of lilac, fumes from  the bus line, filled me.  The joys of the body  are not the sins  of the soul.        Who knows  how many have come  to be with us? We knelt, not as in prayer,  beside the toilet   and watched the first one  leave us utterly—. They were deer. Now they  are fog.       Now the wind   pulls back though the trees. We know it will  be this way always  —whatever fades— and the dreadful wake.",249
1999.0,Naskeag,/poetsorg/poem/naskeag,Alfred Corn,['Nature'],"Once a day the rocks, with little warning— not much looked for even by the spruce  and fir ever at attention above— fetch up on these tidal flats and bars. Large. crate-like rocks, wrapped in kelp;  layer on imprinted layer, umber to claret to olivegreen of scalloped marbling. . . .  Not far along the path of obstacles  and stepping stones considered, fluid skeins of bladder wrack  lie tufted over the mussel shoals—  the seabed black as a shag's neck,  a half-acre coalfield, but alive.  Recklessly multiple, myriads compact,  the small airtight coffers (in chipped enamel)  are starred over with bonelike barnacles  that crackle and simmer throughout the trek,  gravel-crepitant underfoot.   Evening comes now not with the Evening Star, but with a breathing fog.  And fog is the element here,  a new term, vast by indefinition,  a vagrant damping of the deep tones  of skies and bars and sea.  Sand, mud, sand, rock; one jagged pool  basining a water invisible except as quick trembles  over algal weed—itself  half-absent, a virid gel.   Walking means to lose the way  in fog, the eye drawn out to a farther point, a dark graph on the faint blue inlet watershine;  out to where a heron stands,  stationing its sharp silhouette  against the fogbright dusk.  Then, not to be approached,  lifts off and rows upward,  up, up,  a flexible embracing-forward on the air,  rising out of view  behind an opaque expanse of calcium flame.  The great kelp-dripping rocks,  at random positions, lost in thought and dematerializing  with the gray hour, release, indelibly, their pent-up contents.  —Even the scattered feathers here  are petrified, limewhite blades and stony down.  The sky, from eastward, deepens  with the dawning insight  as the seas begin to rise, the flats  slide away, the hulls bear off the ground, and the eye alien to so self-sufficing  a tidal system turns and takes up how to  retrace the steps that brought it there.",365
1998.0,Here,/poetsorg/poem/here-0,Arthur Sze,['Nature'],"Here a snail on a wet leaf shivers and dreams of spring. Here a green iris in December. Here the topaz light of the sky. Here one stops hearing a twig break and listens for deer. Here the art of the ventriloquist. Here the obsession of a kleptomaniac to steal red pushpins. Here the art of the alibi. Here one walks into an abandoned farmhouse and hears a       tarantella. Here one dreamed a bear claw and died. Here a humpback whale leaped out of the ocean. Here the outboard motor stopped but a man made it to this       island with one oar. Here the actor forgot his lines and wept. Here the art of prayer. Here marbles, buttons, thimbles, dice, pins, stamps, beads. Here one becomes terrified. Here one wants to see as a god sees and becomes clear amber. Here one is clear pine.",149
1994.0,Butterfly Catcher,/poetsorg/poem/butterfly-catcher,Tina Cane,['Nature'],"In the Sixties Nabokov switched  from ink to eraser- topped pencil  on index cards  a box of cards for  Ada   a box  of cards for dreams whose ""curious features""  include ""erotic tenderness and heart-rending enchantment""  in one draft he traded ""stillness and heat""  for ""silence, a burning""                        so picture:  Vladimir seated at the trunk of a tree  a spring day at Wellesley  where  he marvels at his students and their cable-knit socks  the way each elastic grips without binding  just below the knee      so exquisite  an application of pressure that when said sock  is slowly peeled off  the skin shows no trace at all",151
1986.0,The Leaves,/poetsorg/poem/leaves,Deborah Digges,['Nature'],"I can bless a death this human, this leaf  the size of my hand. From the life-line spreads  a sapped, distended jaundice  toward the edges, still green.  I've seen the sick starve out beyond  the grip of their disease.  They sleep for days, their stomachs gone,  the bones in their hands  seeming to rise to the hour  that will receive them.  Sometimes on their last evening, they sit up  and ask for food,  their faces bloodless, almost golden,  they inquire about the future.                      *  One August I drove the back roads,  the dust wheeling behind me.  I wandered through the ruins of sharecrop farms  and saw the weeds in the sun frames  opening the floorboards.  Once behind what must have been an outhouse  the way wild yellow roses bunched and climbed  the sweaty walls, I found a pile of letters,  fire-scarred, urinous.  All afternoon the sun brought the field to me.  The insects hushed as I approached.  I read how the world had failed who ever lived behind  the page, behind the misquoted Bible verses,  that awkward backhand trying to explain deliverance.                      *  The morning Keats left Guys Hospital's cadaver rooms  for the last time, he said he was afraid.  This was the future, this corning down a stairway  under the elms' summer green,  passing the barber shops along the avenue that still  performed the surgeries, still dumped  blood caught in sand from porcelain washtubs  into the road-side sewer. From those windows,  from a distance, he could have been anyone  taking in the trees, mistaking the muse for this new  warmth around his heart—the first symptom  of his illness—that so swelled the look of things,  it made leaves into poems, though he'd write later  he had not grieved, not loved enough to claim them.",377
1985.0,Kentucky River Junction,/poetsorg/poem/kentucky-river-junction,Wendell Berry,['Nature'],"to Ken Kesey & Ken Babbs   Clumsy at first, fitting together the years we have been apart, and the ways.  But as the night passed and the day came, the first fine morning of April,  it came clear: the world that has tried us and showed us its joy  was our bond when we said nothing. And we allowed it to be  with us, the new green shining.            *  Our lives, half gone, stay full of laughter.  Free-hearted men have the world for words.  Though we have been apart, we have been together.            *  Trying to sleep, I cannot take my mind away. The bright day  shines in my head like a coin on the bed of a stream.            *  You left your welcome.",169
1998.0,The Shapes of Leaves,/poetsorg/poem/shapes-leaves,Arthur Sze,['Nature'],"Ginkgo, cottonwood, pin oak, sweet gum, tulip tree: our emotions resemble leaves and alive to their shapes we are nourished.  Have you felt the expanse and contours of grief along the edges of a big Norway maple? Have you winced at the orange flare  searing the curves of a curling dogwood? I have seen from the air logged islands, each with a network of branching gravel roads,  and felt a moment of pure anger, aspen gold. I have seen sandhill cranes moving in an open field, a single white whooping crane in the flock.  And I have traveled along the contours  of leaves that have no name. Here where the air is wet and the light is cool,   I feel what others are thinking and do not speak, I know pleasure in the veins of a sugar maple, I am living at the edge of a new leaf.",155
1998.0,The Owl,/poetsorg/poem/owl,Arthur Sze,['Nature'],"The path was purple in the dusk. I saw an owl, perched, on a branch.   And when the owl stirred, a fine dust fell from its wings. I was silent then. And felt   the owl quaver. And at dawn, waking, the path was green in the  May light.",50
1993.0,"The Lorca Variations (I) ""Lorca's Spain: A Homage""",/poetsorg/poem/lorca-variations-i-lorcas-spain-homage,Jerome Rothenberg,['Nature'],Beginning with olive trees. 			   		     Shadows. Beginning with roosters. 				       	     Crystal. Beginning with castanets & almonds. 					     Fishes. This is a homage to Spain. This mists dogs. This silences rubber. This is Saturn. Beginning with yellow. 					     Eclipse. Beginning with needles. 					     Insomnia. Beginning with baskets. 					     The Moon. Who is naked? The imagination (wrote Lorca) is seared. This is a homage to water. Beginning & end.,101
1986.0,Fall,/poetsorg/poem/fall,Edward Hirsch,['Nature'],"Fall, falling, fallen. That's the way the season  Changes its tense in the long-haired maples  That dot the road; the veiny hand-shaped leaves  Redden on their branches (in a fiery competition  With the final remaining cardinals) and then  Begin to sidle and float through the air, at last  Settling into colorful layers carpeting the ground.  At twilight the light, too, is layered in the trees  In a season of odd, dusky congruences—a scarlet tanager And the odor of burning leaves, a golden retriever  Loping down the center of a wide street and the sun  Setting behind smoke-filled trees in the distance,  A gap opening up in the treetops and a bruised cloud  Blamelessly filling the space with purples. Everything  Changes and moves in the split second between summer's  Sprawling past and winter's hard revision, one moment  Pulling out of the station according to schedule,  Another moment arriving on the next platform. It  Happens almost like clockwork: the leaves drift away  From their branches and gather slowly at our feet,  Sliding over our ankles, and the season begins moving  Around us even as its colorful weather moves us,  Even as it pulls us into its dusty, twilit pockets.  And every year there is a brief, startling moment  When we pause in the middle of a long walk home and  Suddenly feel something invisible and weightless  Touching our shoulders, sweeping down from the air:  It is the autumn wind pressing against our bodies;  It is the changing light of fall falling on us.",278
